name,GW,total_points
André Filipe_Tavares Gomes_422,4,2
André Filipe_Tavares Gomes_422,8,1
André Filipe_Tavares Gomes_422,9,2
André Filipe_Tavares Gomes_422,10,2
André Filipe_Tavares Gomes_422,11,2
André Filipe_Tavares Gomes_422,27,0
André Filipe_Tavares Gomes_422,28,2
André Filipe_Tavares Gomes_422,29,1
André Filipe_Tavares Gomes_422,30,3
André Filipe_Tavares Gomes_422,31,3
André Filipe_Tavares Gomes_422,32,2
André Filipe_Tavares Gomes_422,33,1
André Filipe_Tavares Gomes_422,34,1
André Filipe_Tavares Gomes_422,36,8
André Filipe_Tavares Gomes_422,37,3
André Filipe_Tavares Gomes_422,38,2
Andy_Carroll_520,6,1
Andy_Carroll_520,7,1
Andy_Carroll_520,8,1
Andy_Carroll_520,9,1
Andy_Carroll_520,11,1
Andy_Carroll_520,12,1
Andy_Carroll_520,13,1
Andy_Carroll_520,15,5
Andy_Carroll_520,16,4
Andy_Carroll_520,17,1
Andy_Carroll_520,18,2
Andy_Carroll_520,20,5
Andy_Carroll_520,22,1
Andy_Carroll_520,30,1
Andy_Carroll_520,31,4
Andy_Carroll_520,32,1
Andy_Carroll_520,33,1
Andy_Carroll_520,37,1
Andy_Carroll_520,38,1
Angel_Gomes_245,6,1
Angel_Gomes_245,22,1
Angelo_Ogbonna_377,2,2
Angelo_Ogbonna_377,3,1
Angelo_Ogbonna_377,4,6
Angelo_Ogbonna_377,5,6
Angelo_Ogbonna_377,6,5
Angelo_Ogbonna_377,7,1
Angelo_Ogbonna_377,8,1
Angelo_Ogbonna_377,9,1
Angelo_Ogbonna_377,13,7
Angelo_Ogbonna_377,14,6
Angelo_Ogbonna_377,15,1
Angelo_Ogbonna_377,16,7
Angelo_Ogbonna_377,17,6
Angelo_Ogbonna_377,19,1
Angelo_Ogbonna_377,21,6
Angelo_Ogbonna_377,22,2
Angelo_Ogbonna_377,23,2
Angelo_Ogbonna_377,24,-1
Angelo_Ogbonna_377,24,1
Angelo_Ogbonna_377,25,-2
Angelo_Ogbonna_377,26,1
Angelo_Ogbonna_377,27,1
Angelo_Ogbonna_377,28,2
Angelo_Ogbonna_377,29,2
Angelo_Ogbonna_377,32,1
Angelo_Ogbonna_377,33,1
Angelo_Ogbonna_377,34,2
Angelo_Ogbonna_377,35,6
Angelo_Ogbonna_377,36,2
Angelo_Ogbonna_377,37,2
Angelo_Ogbonna_377,38,2
Angus_Gunn_319,1,1
Angus_Gunn_319,2,2
Angus_Gunn_319,3,7
Angus_Gunn_319,4,5
Angus_Gunn_319,5,9
Angus_Gunn_319,6,1
Angus_Gunn_319,7,1
Angus_Gunn_319,8,1
Angus_Gunn_319,9,2
Angus_Gunn_319,10,0
Anthony_Gordon_561,23,1
Anthony_Gordon_561,29,1
Anthony_Gordon_561,30,1
Anthony_Gordon_561,31,1
Anthony_Gordon_561,32,6
Anthony_Gordon_561,33,1
Anthony_Gordon_561,34,2
Anthony_Gordon_561,35,1
Anthony_Gordon_561,36,1
Anthony_Gordon_561,37,1
Anthony_Gordon_561,38,1
Anthony_Martial_239,1,7
Anthony_Martial_239,2,7
Anthony_Martial_239,3,5
Anthony_Martial_239,9,1
Anthony_Martial_239,10,6
Anthony_Martial_239,11,2
Anthony_Martial_239,12,10
Anthony_Martial_239,13,2
Anthony_Martial_239,14,2
Anthony_Martial_239,16,10
Anthony_Martial_239,17,2
Anthony_Martial_239,18,2
Anthony_Martial_239,19,15
Anthony_Martial_239,20,8
Anthony_Martial_239,21,2
Anthony_Martial_239,22,8
Anthony_Martial_239,23,2
Anthony_Martial_239,24,2
Anthony_Martial_239,25,3
Anthony_Martial_239,26,8
Anthony_Martial_239,27,8
Anthony_Martial_239,28,2
Anthony_Martial_239,29,8
Anthony_Martial_239,30,2
Anthony_Martial_239,31,21
Anthony_Martial_239,32,3
Anthony_Martial_239,33,14
Anthony_Martial_239,34,6
Anthony_Martial_239,35,13
Anthony_Martial_239,36,8
Anthony_Martial_239,37,5
Anthony_Martial_239,38,6
Antonio_Rüdiger_104,5,1
Antonio_Rüdiger_104,17,2
Antonio_Rüdiger_104,18,5
Antonio_Rüdiger_104,19,1
Antonio_Rüdiger_104,20,1
Antonio_Rüdiger_104,21,2
Antonio_Rüdiger_104,22,6
Antonio_Rüdiger_104,23,2
Antonio_Rüdiger_104,24,1
Antonio_Rüdiger_104,25,16
Antonio_Rüdiger_104,26,0
Antonio_Rüdiger_104,27,0
Antonio_Rüdiger_104,29,6
Antonio_Rüdiger_104,30,2
Antonio_Rüdiger_104,31,2
Antonio_Rüdiger_104,32,1
Antonio_Rüdiger_104,35,1
Antonio_Rüdiger_104,36,8
Antonio_Rüdiger_104,37,0
Antonio_Rüdiger_104,38,6
Anwar_El Ghazi_30,1,2
Anwar_El Ghazi_30,2,2
Anwar_El Ghazi_30,3,6
Anwar_El Ghazi_30,5,3
Anwar_El Ghazi_30,6,5
Anwar_El Ghazi_30,7,7
Anwar_El Ghazi_30,8,9
Anwar_El Ghazi_30,9,2
Anwar_El Ghazi_30,10,1
Anwar_El Ghazi_30,11,1
Anwar_El Ghazi_30,12,2
Anwar_El Ghazi_30,13,8
Anwar_El Ghazi_30,14,4
Anwar_El Ghazi_30,16,2
Anwar_El Ghazi_30,17,2
Anwar_El Ghazi_30,18,1
Anwar_El Ghazi_30,19,3
Anwar_El Ghazi_30,20,1
Anwar_El Ghazi_30,22,6
Anwar_El Ghazi_30,23,2
Anwar_El Ghazi_30,24,2
Anwar_El Ghazi_30,25,1
Anwar_El Ghazi_30,26,5
Anwar_El Ghazi_30,27,1
Anwar_El Ghazi_30,29,1
Anwar_El Ghazi_30,30,2
Anwar_El Ghazi_30,30,3
Anwar_El Ghazi_30,31,2
Anwar_El Ghazi_30,32,1
Anwar_El Ghazi_30,33,2
Anwar_El Ghazi_30,34,1
Anwar_El Ghazi_30,35,1
Anwar_El Ghazi_30,36,1
Anwar_El Ghazi_30,38,1
Armando_Broja_631,29,1
Arnaut_Danjuma Groeneveld_492,7,1
Arnaut_Danjuma Groeneveld_492,8,1
Arnaut_Danjuma Groeneveld_492,9,1
Arnaut_Danjuma Groeneveld_492,10,3
Arnaut_Danjuma Groeneveld_492,12,1
Arnaut_Danjuma Groeneveld_492,13,1
Arnaut_Danjuma Groeneveld_492,14,5
Arnaut_Danjuma Groeneveld_492,15,3
Arnaut_Danjuma Groeneveld_492,16,2
Arnaut_Danjuma Groeneveld_492,30,1
Arnaut_Danjuma Groeneveld_492,31,1
Arnaut_Danjuma Groeneveld_492,32,2
Arnaut_Danjuma Groeneveld_492,33,1
Arnaut_Danjuma Groeneveld_492,35,1
Arthur_Masuaku_378,2,1
Arthur_Masuaku_378,3,2
Arthur_Masuaku_378,4,12
Arthur_Masuaku_378,5,3
Arthur_Masuaku_378,9,1
Arthur_Masuaku_378,14,1
Arthur_Masuaku_378,16,0
Arthur_Masuaku_378,20,0
Arthur_Masuaku_378,21,1
Arthur_Masuaku_378,22,2
Arthur_Masuaku_378,23,1
Arthur_Masuaku_378,24,0
Arthur_Masuaku_378,24,1
Arthur_Masuaku_378,25,0
Arthur_Masuaku_378,26,0
Arthur_Masuaku_378,35,1
Arthur_Masuaku_378,37,0
Ashley_Barnes_90,1,13
Ashley_Barnes_90,2,5
Ashley_Barnes_90,3,7
Ashley_Barnes_90,4,2
Ashley_Barnes_90,5,2
Ashley_Barnes_90,6,2
Ashley_Barnes_90,7,1
Ashley_Barnes_90,8,2
Ashley_Barnes_90,10,2
Ashley_Barnes_90,11,1
Ashley_Barnes_90,12,8
Ashley_Barnes_90,13,6
Ashley_Barnes_90,14,2
Ashley_Barnes_90,15,1
Ashley_Barnes_90,17,2
Ashley_Barnes_90,18,1
Ashley_Barnes_90,19,1
Ashley_Barnes_90,20,2
Ashley_Barnes_90,21,1
Ashley_Westwood_101,1,3
Ashley_Westwood_101,2,2
Ashley_Westwood_101,3,2
Ashley_Westwood_101,4,2
Ashley_Westwood_101,5,1
Ashley_Westwood_101,6,8
Ashley_Westwood_101,7,1
Ashley_Westwood_101,8,5
Ashley_Westwood_101,9,2
Ashley_Westwood_101,10,2
Ashley_Westwood_101,11,2
Ashley_Westwood_101,12,5
Ashley_Westwood_101,13,2
Ashley_Westwood_101,17,8
Ashley_Westwood_101,18,5
Ashley_Westwood_101,19,2
Ashley_Westwood_101,20,2
Ashley_Westwood_101,21,6
Ashley_Westwood_101,22,1
Ashley_Westwood_101,23,9
Ashley_Westwood_101,24,2
Ashley_Westwood_101,25,3
Ashley_Westwood_101,26,9
Ashley_Westwood_101,27,3
Ashley_Westwood_101,28,3
Ashley_Westwood_101,29,1
Ashley_Westwood_101,30,2
Ashley_Westwood_101,31,3
Ashley_Westwood_101,32,6
Ashley_Westwood_101,33,3
Ashley_Westwood_101,34,3
Ashley_Westwood_101,35,2
Ashley_Westwood_101,36,2
Ashley_Westwood_101,37,3
Ashley_Westwood_101,38,3
Ashley_Young_224,3,1
Ashley_Young_224,4,1
Ashley_Young_224,5,6
Ashley_Young_224,6,0
Ashley_Young_224,7,1
Ashley_Young_224,8,2
Ashley_Young_224,9,2
Ashley_Young_224,10,1
Ashley_Young_224,11,1
Ashley_Young_224,15,2
Ashley_Young_224,16,1
Ashley_Young_224,20,6
Axel_Tuanzebe_481,5,1
Axel_Tuanzebe_481,7,2
Axel_Tuanzebe_481,8,2
Axel_Tuanzebe_481,13,1
Axel_Tuanzebe_481,16,1
Aymeric_Laporte_202,1,6
Aymeric_Laporte_202,2,1
Aymeric_Laporte_202,3,2
Aymeric_Laporte_202,4,0
Aymeric_Laporte_202,24,6
Aymeric_Laporte_202,26,6
Aymeric_Laporte_202,27,1
Aymeric_Laporte_202,30,1
Aymeric_Laporte_202,30,6
Aymeric_Laporte_202,31,2
Aymeric_Laporte_202,32,6
Aymeric_Laporte_202,33,2
Aymeric_Laporte_202,35,6
Aymeric_Laporte_202,37,12
Aymeric_Laporte_202,38,6
Ayoze_Pérez_265,1,3
Ayoze_Pérez_265,2,2
Ayoze_Pérez_265,3,2
Ayoze_Pérez_265,5,1
Ayoze_Pérez_265,6,2
Ayoze_Pérez_265,7,6
Ayoze_Pérez_265,8,4
Ayoze_Pérez_265,9,2
Ayoze_Pérez_265,10,20
Ayoze_Pérez_265,11,3
Ayoze_Pérez_265,12,1
Ayoze_Pérez_265,13,8
Ayoze_Pérez_265,14,2
Ayoze_Pérez_265,15,1
Ayoze_Pérez_265,18,2
Ayoze_Pérez_265,19,1
Ayoze_Pérez_265,20,10
Ayoze_Pérez_265,21,13
Ayoze_Pérez_265,22,2
Ayoze_Pérez_265,23,2
Ayoze_Pérez_265,24,15
Ayoze_Pérez_265,25,2
Ayoze_Pérez_265,26,3
Ayoze_Pérez_265,27,1
Ayoze_Pérez_265,28,2
Ayoze_Pérez_265,31,1
Ayoze_Pérez_265,32,1
Ayoze_Pérez_265,33,3
Ayoze_Pérez_265,34,2
Ayoze_Pérez_265,35,2
Ayoze_Pérez_265,36,8
Ayoze_Pérez_265,37,1
Ayoze_Pérez_265,38,1
Bamidele_Alli_344,4,1
Bamidele_Alli_344,9,7
Bamidele_Alli_344,10,2
Bamidele_Alli_344,11,9
Bamidele_Alli_344,12,3
Bamidele_Alli_344,13,5
Bamidele_Alli_344,14,15
Bamidele_Alli_344,15,9
Bamidele_Alli_344,16,9
Bamidele_Alli_344,17,2
Bamidele_Alli_344,18,1
Bamidele_Alli_344,19,8
Bamidele_Alli_344,20,2
Bamidele_Alli_344,21,2
Bamidele_Alli_344,22,2
Bamidele_Alli_344,23,3
Bamidele_Alli_344,24,13
Bamidele_Alli_344,25,3
Bamidele_Alli_344,26,2
Bamidele_Alli_344,27,1
Bamidele_Alli_344,28,8
Bamidele_Alli_344,29,7
Bamidele_Alli_344,31,1
Bamidele_Alli_344,32,1
Bamidele_Alli_344,38,1
Ben_Davies_329,3,1
Ben_Davies_329,5,1
Ben_Davies_329,8,1
Ben_Davies_329,11,2
Ben_Davies_329,12,2
Ben_Davies_329,13,1
Ben_Davies_329,26,1
Ben_Davies_329,27,1
Ben_Davies_329,28,0
Ben_Davies_329,30,2
Ben_Davies_329,31,7
Ben_Davies_329,32,1
Ben_Davies_329,33,5
Ben_Davies_329,34,6
Ben_Davies_329,35,1
Ben_Davies_329,36,1
Ben_Davies_329,37,6
Ben_Davies_329,38,2
Ben_Foster_366,1,1
Ben_Foster_366,2,2
Ben_Foster_366,3,3
Ben_Foster_366,4,5
Ben_Foster_366,5,1
Ben_Foster_366,6,-1
Ben_Foster_366,7,1
Ben_Foster_366,8,10
Ben_Foster_366,9,2
Ben_Foster_366,10,10
Ben_Foster_366,11,3
Ben_Foster_366,12,9
Ben_Foster_366,13,1
Ben_Foster_366,14,2
Ben_Foster_366,15,2
Ben_Foster_366,16,6
Ben_Foster_366,17,2
Ben_Foster_366,18,11
Ben_Foster_366,19,3
Ben_Foster_366,20,6
Ben_Foster_366,21,2
Ben_Foster_366,22,6
Ben_Foster_366,23,9
Ben_Foster_366,24,2
Ben_Foster_366,25,1
Ben_Foster_366,26,2
Ben_Foster_366,27,2
Ben_Foster_366,28,6
Ben_Foster_366,29,2
Ben_Foster_366,30,2
Ben_Foster_366,31,3
Ben_Foster_366,32,2
Ben_Foster_366,33,3
Ben_Foster_366,34,2
Ben_Foster_366,35,3
Ben_Foster_366,36,1
Ben_Foster_366,37,9
Ben_Foster_366,38,1
Ben_Godfrey_273,1,0
Ben_Godfrey_273,2,2
Ben_Godfrey_273,3,1
Ben_Godfrey_273,4,1
Ben_Godfrey_273,5,1
Ben_Godfrey_273,6,1
Ben_Godfrey_273,7,1
Ben_Godfrey_273,8,0
Ben_Godfrey_273,9,1
Ben_Godfrey_273,10,0
Ben_Godfrey_273,11,1
Ben_Godfrey_273,12,1
Ben_Godfrey_273,13,6
Ben_Godfrey_273,14,1
Ben_Godfrey_273,15,1
Ben_Godfrey_273,16,1
Ben_Godfrey_273,17,2
Ben_Godfrey_273,23,3
Ben_Godfrey_273,27,0
Ben_Godfrey_273,28,6
Ben_Godfrey_273,29,2
Ben_Godfrey_273,30,1
Ben_Godfrey_273,31,2
Ben_Godfrey_273,32,0
Ben_Godfrey_273,33,2
Ben_Godfrey_273,34,0
Ben_Godfrey_273,35,0
Ben_Godfrey_273,36,2
Ben_Godfrey_273,37,-1
Ben_Godfrey_273,38,0
Ben_Johnson_384,36,2
Ben_Johnson_384,37,2
Ben_Johnson_384,38,2
Ben_Mee_83,1,6
Ben_Mee_83,2,1
Ben_Mee_83,3,2
Ben_Mee_83,4,1
Ben_Mee_83,5,2
Ben_Mee_83,6,6
Ben_Mee_83,7,1
Ben_Mee_83,8,6
Ben_Mee_83,9,1
Ben_Mee_83,10,0
Ben_Mee_83,11,1
Ben_Mee_83,12,5
Ben_Mee_83,13,5
Ben_Mee_83,14,1
Ben_Mee_83,15,0
Ben_Mee_83,16,0
Ben_Mee_83,17,6
Ben_Mee_83,18,6
Ben_Mee_83,19,2
Ben_Mee_83,20,0
Ben_Mee_83,21,1
Ben_Mee_83,22,1
Ben_Mee_83,23,4
Ben_Mee_83,24,10
Ben_Mee_83,25,6
Ben_Mee_83,26,1
Ben_Mee_83,27,5
Ben_Mee_83,28,5
Ben_Mee_83,29,2
Ben_Mee_83,30,0
Ben_Mee_83,31,8
Ben_Mee_83,32,15
Ben_Osborn_472,4,1
Ben_Osborn_472,6,1
Ben_Osborn_472,17,1
Ben_Osborn_472,18,1
Ben_Osborn_472,25,1
Ben_Osborn_472,27,1
Ben_Osborn_472,29,1
Ben_Osborn_472,32,2
Ben_Osborn_472,33,2
Ben_Osborn_472,34,3
Ben_Osborn_472,35,3
Ben_Osborn_472,36,1
Ben_Osborn_472,37,1
Benjamin_Chilwell_161,1,6
Benjamin_Chilwell_161,4,5
Benjamin_Chilwell_161,5,1
Benjamin_Chilwell_161,6,2
Benjamin_Chilwell_161,7,6
Benjamin_Chilwell_161,8,1
Benjamin_Chilwell_161,9,2
Benjamin_Chilwell_161,10,19
Benjamin_Chilwell_161,11,6
Benjamin_Chilwell_161,12,6
Benjamin_Chilwell_161,13,8
Benjamin_Chilwell_161,14,2
Benjamin_Chilwell_161,16,2
Benjamin_Chilwell_161,17,2
Benjamin_Chilwell_161,18,1
Benjamin_Chilwell_161,19,0
Benjamin_Chilwell_161,21,6
Benjamin_Chilwell_161,22,1
Benjamin_Chilwell_161,24,2
Benjamin_Chilwell_161,25,7
Benjamin_Chilwell_161,26,5
Benjamin_Chilwell_161,27,2
Benjamin_Chilwell_161,28,2
Benjamin_Chilwell_161,30,11
Benjamin_Chilwell_161,31,8
Benjamin_Chilwell_161,32,1
Benjamin_Chilwell_161,33,0
Benjamin_Mendy_204,6,1
Benjamin_Mendy_204,9,6
Benjamin_Mendy_204,10,6
Benjamin_Mendy_204,13,2
Benjamin_Mendy_204,14,1
Benjamin_Mendy_204,17,5
Benjamin_Mendy_204,18,5
Benjamin_Mendy_204,19,1
Benjamin_Mendy_204,21,2
Benjamin_Mendy_204,22,2
Benjamin_Mendy_204,23,5
Benjamin_Mendy_204,26,6
Benjamin_Mendy_204,27,6
Benjamin_Mendy_204,29,1
Benjamin_Mendy_204,30,7
Benjamin_Mendy_204,31,1
Benjamin_Mendy_204,32,5
Benjamin_Mendy_204,35,6
Benjamin_Mendy_204,36,6
Bernard_Anício Caldeira Duarte_152,1,2
Bernard_Anício Caldeira Duarte_152,2,11
Bernard_Anício Caldeira Duarte_152,3,2
Bernard_Anício Caldeira Duarte_152,4,1
Bernard_Anício Caldeira Duarte_152,5,1
Bernard_Anício Caldeira Duarte_152,6,0
Bernard_Anício Caldeira Duarte_152,9,10
Bernard_Anício Caldeira Duarte_152,10,1
Bernard_Anício Caldeira Duarte_152,15,4
Bernard_Anício Caldeira Duarte_152,16,1
Bernard_Anício Caldeira Duarte_152,17,3
Bernard_Anício Caldeira Duarte_152,19,3
Bernard_Anício Caldeira Duarte_152,22,3
Bernard_Anício Caldeira Duarte_152,23,1
Bernard_Anício Caldeira Duarte_152,24,6
Bernard_Anício Caldeira Duarte_152,26,8
Bernard_Anício Caldeira Duarte_152,27,1
Bernard_Anício Caldeira Duarte_152,28,1
Bernard_Anício Caldeira Duarte_152,29,1
Bernard_Anício Caldeira Duarte_152,30,1
Bernard_Anício Caldeira Duarte_152,31,3
Bernard_Anício Caldeira Duarte_152,32,1
Bernard_Anício Caldeira Duarte_152,33,1
Bernard_Anício Caldeira Duarte_152,34,1
Bernard_Anício Caldeira Duarte_152,35,1
Bernard_Anício Caldeira Duarte_152,36,3
Bernard_Anício Caldeira Duarte_152,38,1
Bernardo Mota_Veiga de Carvalho e Silva_218,2,2
Bernardo Mota_Veiga de Carvalho e Silva_218,3,2
Bernardo Mota_Veiga de Carvalho e Silva_218,4,6
Bernardo Mota_Veiga de Carvalho e Silva_218,5,4
Bernardo Mota_Veiga de Carvalho e Silva_218,6,19
Bernardo Mota_Veiga de Carvalho e Silva_218,7,1
Bernardo Mota_Veiga de Carvalho e Silva_218,8,1
Bernardo Mota_Veiga de Carvalho e Silva_218,9,6
Bernardo Mota_Veiga de Carvalho e Silva_218,10,3
Bernardo Mota_Veiga de Carvalho e Silva_218,11,2
Bernardo Mota_Veiga de Carvalho e Silva_218,12,10
Bernardo Mota_Veiga de Carvalho e Silva_218,14,1
Bernardo Mota_Veiga de Carvalho e Silva_218,15,7
Bernardo Mota_Veiga de Carvalho e Silva_218,16,1
Bernardo Mota_Veiga de Carvalho e Silva_218,17,1
Bernardo Mota_Veiga de Carvalho e Silva_218,18,2
Bernardo Mota_Veiga de Carvalho e Silva_218,19,2
Bernardo Mota_Veiga de Carvalho e Silva_218,20,2
Bernardo Mota_Veiga de Carvalho e Silva_218,23,2
Bernardo Mota_Veiga de Carvalho e Silva_218,24,1
Bernardo Mota_Veiga de Carvalho e Silva_218,25,1
Bernardo Mota_Veiga de Carvalho e Silva_218,26,6
Bernardo Mota_Veiga de Carvalho e Silva_218,27,3
Bernardo Mota_Veiga de Carvalho e Silva_218,29,1
Bernardo Mota_Veiga de Carvalho e Silva_218,30,1
Bernardo Mota_Veiga de Carvalho e Silva_218,30,10
Bernardo Mota_Veiga de Carvalho e Silva_218,31,1
Bernardo Mota_Veiga de Carvalho e Silva_218,32,1
Bernardo Mota_Veiga de Carvalho e Silva_218,33,2
Bernardo Mota_Veiga de Carvalho e Silva_218,34,1
Bernardo Mota_Veiga de Carvalho e Silva_218,35,9
Bernardo Mota_Veiga de Carvalho e Silva_218,36,1
Bernardo Mota_Veiga de Carvalho e Silva_218,37,3
Bernardo Mota_Veiga de Carvalho e Silva_218,38,1
Bernardo_Fernandes da Silva Junior_39,1,1
Bernardo_Fernandes da Silva Junior_39,4,1
Bernardo_Fernandes da Silva Junior_39,17,1
Bernardo_Fernandes da Silva Junior_39,19,1
Bernardo_Fernandes da Silva Junior_39,21,8
Bernardo_Fernandes da Silva Junior_39,22,2
Bernardo_Fernandes da Silva Junior_39,23,3
Bernardo_Fernandes da Silva Junior_39,24,-1
Bernardo_Fernandes da Silva Junior_39,25,1
Bernardo_Fernandes da Silva Junior_39,27,1
Bernardo_Fernandes da Silva Junior_39,32,1
Bernardo_Fernandes da Silva Junior_39,33,1
Bernardo_Fernandes da Silva Junior_39,35,0
Bernardo_Fernandes da Silva Junior_39,38,1
Bernd_Leno_14,1,7
Bernd_Leno_14,2,3
Bernd_Leno_14,3,1
Bernd_Leno_14,4,3
Bernd_Leno_14,5,2
Bernd_Leno_14,6,2
Bernd_Leno_14,7,3
Bernd_Leno_14,8,6
Bernd_Leno_14,9,2
Bernd_Leno_14,10,1
Bernd_Leno_14,11,4
Bernd_Leno_14,12,2
Bernd_Leno_14,13,9
Bernd_Leno_14,14,3
Bernd_Leno_14,15,3
Bernd_Leno_14,16,3
Bernd_Leno_14,17,2
Bernd_Leno_14,18,6
Bernd_Leno_14,19,3
Bernd_Leno_14,20,1
Bernd_Leno_14,21,9
Bernd_Leno_14,22,2
Bernd_Leno_14,23,2
Bernd_Leno_14,24,3
Bernd_Leno_14,25,7
Bernd_Leno_14,26,6
Bernd_Leno_14,27,2
Bernd_Leno_14,29,11
Bernd_Leno_14,30,1
Bernd_Leno_14,30,5
Billy_Gilmour_533,4,1
Billy_Gilmour_533,12,1
Billy_Gilmour_533,29,3
Billy_Gilmour_533,31,1
Billy_Gilmour_533,33,1
Billy_Gilmour_533,34,2
Billy_Sharp_298,1,8
Billy_Sharp_298,3,1
Billy_Sharp_298,5,-2
Billy_Sharp_298,8,1
Billy_Sharp_298,9,1
Billy_Sharp_298,10,1
Billy_Sharp_298,11,1
Billy_Sharp_298,13,1
Billy_Sharp_298,15,1
Billy_Sharp_298,20,1
Billy_Sharp_298,21,1
Billy_Sharp_298,22,1
Billy_Sharp_298,23,1
Billy_Sharp_298,24,1
Billy_Sharp_298,25,2
Billy_Sharp_298,26,9
Billy_Sharp_298,27,2
Billy_Sharp_298,29,9
Billy_Sharp_298,30,2
Billy_Sharp_298,33,4
Billy_Sharp_298,34,2
Billy_Sharp_298,36,1
Billy_Sharp_298,37,1
Billy_Sharp_298,38,5
Bjorn_Engels_455,1,1
Bjorn_Engels_455,2,1
Bjorn_Engels_455,3,9
Bjorn_Engels_455,4,2
Bjorn_Engels_455,5,7
Bjorn_Engels_455,6,0
Bjorn_Engels_455,7,1
Bjorn_Engels_455,8,6
Bjorn_Engels_455,9,2
Bjorn_Engels_455,10,1
Bjorn_Engels_455,11,1
Bjorn_Engels_455,16,1
Bjorn_Engels_455,17,1
Bjorn_Engels_455,18,1
Bjorn_Engels_455,25,1
Bjorn_Engels_455,26,7
Bjorn_Engels_455,29,0
Borja_González Tomás_623,26,1
Borja_González Tomás_623,27,1
Brandon_Pierrick_580,21,1
Brandon_Pierrick_580,31,1
Brandon_Williams_549,9,1
Brandon_Williams_549,11,1
Brandon_Williams_549,12,1
Brandon_Williams_549,13,6
Brandon_Williams_549,14,0
Brandon_Williams_549,20,5
Brandon_Williams_549,22,10
Brandon_Williams_549,23,2
Brandon_Williams_549,24,1
Brandon_Williams_549,26,5
Brandon_Williams_549,28,1
Brandon_Williams_549,29,6
Brandon_Williams_549,32,1
Brandon_Williams_549,34,1
Brandon_Williams_549,35,1
Brandon_Williams_549,37,2
Brandon_Williams_549,38,7
Bruno André_Cavaco Jordao_609,38,1
Bruno Miguel_Borges Fernandes_618,25,2
Bruno Miguel_Borges Fernandes_618,26,6
Bruno Miguel_Borges Fernandes_618,27,14
Bruno Miguel_Borges Fernandes_618,28,10
Bruno Miguel_Borges Fernandes_618,29,6
Bruno Miguel_Borges Fernandes_618,30,9
Bruno Miguel_Borges Fernandes_618,31,3
Bruno Miguel_Borges Fernandes_618,32,15
Bruno Miguel_Borges Fernandes_618,33,15
Bruno Miguel_Borges Fernandes_618,34,14
Bruno Miguel_Borges Fernandes_618,35,5
Bruno Miguel_Borges Fernandes_618,36,6
Bruno Miguel_Borges Fernandes_618,37,1
Bruno Miguel_Borges Fernandes_618,38,11
Bukayo_Saka_541,6,1
Bukayo_Saka_541,7,5
Bukayo_Saka_541,8,3
Bukayo_Saka_541,9,1
Bukayo_Saka_541,10,1
Bukayo_Saka_541,11,1
Bukayo_Saka_541,14,1
Bukayo_Saka_541,17,1
Bukayo_Saka_541,18,2
Bukayo_Saka_541,19,2
Bukayo_Saka_541,20,2
Bukayo_Saka_541,21,0
Bukayo_Saka_541,23,5
Bukayo_Saka_541,24,2
Bukayo_Saka_541,25,1
Bukayo_Saka_541,26,5
Bukayo_Saka_541,27,7
Bukayo_Saka_541,29,3
Bukayo_Saka_541,30,2
Bukayo_Saka_541,30,5
Bukayo_Saka_541,31,2
Bukayo_Saka_541,33,10
Bukayo_Saka_541,34,6
Bukayo_Saka_541,35,0
Bukayo_Saka_541,36,2
Bukayo_Saka_541,37,1
Callum_Hudson-Odoi_116,7,4
Callum_Hudson-Odoi_116,8,5
Callum_Hudson-Odoi_116,9,9
Callum_Hudson-Odoi_116,10,0
Callum_Hudson-Odoi_116,11,1
Callum_Hudson-Odoi_116,12,1
Callum_Hudson-Odoi_116,14,1
Callum_Hudson-Odoi_116,15,1
Callum_Hudson-Odoi_116,16,1
Callum_Hudson-Odoi_116,17,1
Callum_Hudson-Odoi_116,19,2
Callum_Hudson-Odoi_116,20,1
Callum_Hudson-Odoi_116,21,1
Callum_Hudson-Odoi_116,22,8
Callum_Hudson-Odoi_116,23,2
Callum_Hudson-Odoi_116,24,5
Callum_Hudson-Odoi_116,25,2
Callum_Hudson-Odoi_116,33,1
Callum_Hudson-Odoi_116,35,1
Callum_Hudson-Odoi_116,36,1
Callum_Hudson-Odoi_116,37,4
Callum_Hudson-Odoi_116,38,1
Callum_Robinson_453,1,2
Callum_Robinson_453,2,1
Callum_Robinson_453,3,1
Callum_Robinson_453,4,11
Callum_Robinson_453,5,1
Callum_Robinson_453,6,3
Callum_Robinson_453,7,1
Callum_Robinson_453,8,3
Callum_Robinson_453,10,1
Callum_Robinson_453,12,1
Callum_Robinson_453,13,4
Callum_Robinson_453,14,1
Callum_Robinson_453,16,0
Callum_Robinson_453,20,1
Callum_Robinson_453,23,1
Callum_Robinson_453,24,1
Callum_Wilson_67,1,5
Callum_Wilson_67,2,5
Callum_Wilson_67,3,5
Callum_Wilson_67,4,5
Callum_Wilson_67,5,13
Callum_Wilson_67,6,7
Callum_Wilson_67,7,6
Callum_Wilson_67,8,2
Callum_Wilson_67,9,2
Callum_Wilson_67,10,1
Callum_Wilson_67,11,1
Callum_Wilson_67,12,2
Callum_Wilson_67,13,2
Callum_Wilson_67,14,2
Callum_Wilson_67,15,2
Callum_Wilson_67,16,2
Callum_Wilson_67,18,1
Callum_Wilson_67,19,1
Callum_Wilson_67,20,1
