,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
442,100.0,100.0,193111,0,0,0,0,2,3,-0.5,0.2,2,Todd,1.7,287,False,,2020-07-06T13:00:16.080743Z,45,193111.jpg,3.0,Cantwell,13.0,False,,a,14,45,111,3957013,0,3213559,0,0.4,24.7,Cantwell,2484,6,2,6,54,0,0,0,6,0,0,10,410,516.4,493.1,656.0,165.9,127,46,56,42,50,26,56,32
443,100.0,0.0,87396,0,0,-2,2,0,3,0.0,0.0,0,Moritz,0.0,288,False,,2020-06-30T13:00:23.430220Z,43,87396.jpg,1.8,Leitner,0.2,False,,a,14,45,16,26649,0,36025,0,0.0,3.7,Leitner,683,0,0,1,16,0,0,0,1,0,0,0,102,106.8,127.7,53.0,28.8,378,159,255,144,345,166,361,157
444,100.0,0.0,18665,0,0,-1,1,0,3,0.0,0.0,0,Alexander,1.3,289,False,,2020-07-24T12:00:20.187363Z,44,18665.jpg,2.2,Tettey,0.3,False,,a,14,45,67,55603,0,51452,0,0.3,15.2,Tettey,2339,1,1,5,44,0,0,0,5,0,0,3,404,358.0,116.5,173.0,64.9,204,83,261,146,222,117,250,121
445,100.0,100.0,90440,0,0,-2,2,0,3,-1.3,-1.5,0,Tom,0.0,290,False,,2019-09-04T09:00:11.384947Z,43,90440.jpg,1.8,Trybull,0.6,False,,a,14,45,28,54725,0,82038,0,0.0,6.5,Trybull,1128,0,0,2,25,0,0,0,2,0,0,0,172,198.2,55.4,92.0,34.7,314,131,337,172,292,146,347,151
446,0.0,0.0,81048,0,0,-2,2,0,4,0.0,0.0,0,Josip,0.0,434,False,Suspended - unknown return date,2020-07-18T18:30:24.836970Z,53,81048.jpg,1.2,Drmic,0.1,False,,s,14,45,26,6631,0,15683,0,0.0,4.9,Drmic,636,1,0,0,13,0,0,0,0,1,0,0,67,59.6,67.3,231.0,35.3,415,56,318,48,175,47,345,52
447,100.0,0.0,124165,0,0,-5,5,0,3,0.0,0.0,0,Patrick,0.0,435,False,,2020-01-02T20:30:19.362679Z,50,124165.jpg,1.0,Roberts,0.0,False,,a,14,45,3,1703,0,7993,0,0.0,0.6,Roberts,24,0,0,0,2,0,0,0,0,0,0,0,12,4.4,0.6,0.0,0.5,482,204,476,215,643,268,499,214
448,0.0,0.0,28082,0,0,-1,1,0,1,0.0,0.0,0,Ralf,0.0,449,False,Loan ended,2020-03-03T15:00:27.954303Z,44,28082.jpg,1.0,Fahrmann,0.3,False,,u,14,45,1,5357,0,28402,0,0.0,0.2,Fahrmann,21,0,0,0,1,0,0,0,0,0,1,0,6,4.0,0.0,0.0,0.4,486,36,573,54,554,49,500,36
449,100.0,0.0,113564,0,0,-2,2,0,2,0.0,0.0,0,Sam,0.0,454,False,,2020-06-18T13:00:16.340130Z,43,113564.jpg,1.9,Byram,0.1,False,,a,14,45,32,6933,0,12201,0,0.0,7.4,Byram,1292,0,0,3,23,0,0,0,4,0,0,2,201,273.2,109.2,218.0,60.2,260,102,265,75,184,35,270,84
450,100.0,0.0,101061,0,0,-1,1,3,2,0.0,0.0,0,Philip,0.0,484,False,,2020-01-10T20:00:21.434889Z,39,101061.jpg,0.0,Heise,0.6,False,,a,14,45,0,57433,0,69685,0,0.0,0.0,Heise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,511,183,491,183,459,173,513,183
451,0.0,0.0,128348,0,0,0,0,0,3,0.0,0.0,0,Ibrahim,0.0,507,False,Loan deal ended on 31/1,2020-01-31T23:00:20.708006Z,45,128348.jpg,1.6,Amadou,0.1,False,,u,14,45,18,11824,0,12196,0,0.0,4.0,Amadou,756,0,0,1,20,0,0,0,1,0,0,0,122,177.2,18.3,31.0,22.7,328,138,406,193,372,178,382,167
452,100.0,100.0,432735,0,0,-1,1,0,4,-0.5,-0.5,1,Adam,1.0,538,False,,2020-06-30T13:00:24.108530Z,44,432735.jpg,1.1,Idah,0.1,False,,a,14,45,13,21977,0,17712,0,0.2,3.0,Idah,219,0,0,0,9,0,0,0,0,0,0,0,25,13.8,18.2,47.0,7.1,461,61,407,60,352,57,439,61
453,0.0,0.0,233849,0,0,0,0,0,1,0.0,0.0,0,Archie,0.0,551,False,Joined King's Lynn Town on loan until the end of the season on 20/7. - Expected back 01 Jul,2020-07-20T13:30:23.702475Z,40,233849.jpg,0.0,Mair,0.1,False,,n,14,45,0,8704,0,5665,0,0.0,0.0,Mair,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,541,49,523,28,492,20,543,49
454,100.0,100.0,232667,0,0,-1,1,0,2,-1.5,-1.2,1,Akin,0.3,552,False,,2020-01-08T10:30:20.484548Z,39,232667.jpg,1.0,Famewo,0.1,False,,a,14,45,1,7785,0,6458,0,0.1,0.3,Famewo,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,521,191,501,191,470,182,523,191
455,0.0,0.0,139110,0,0,-6,6,0,3,0.0,0.0,0,Ondrej,0.0,601,False,Loan deal ended on 13/7,2020-07-13T13:00:20.440132Z,44,139110.jpg,2.4,Duda,0.1,False,,u,14,45,24,21194,0,17452,0,0.0,5.5,Duda,723,0,1,3,9,0,0,0,0,0,0,0,131,115.8,261.6,105.0,48.3,368,154,162,101,273,139,311,140
456,100.0,100.0,76306,0,0,-1,1,0,3,-0.7,0.2,2,Lukas,1.7,602,False,,2020-06-30T13:00:24.308067Z,44,76306.jpg,1.6,Rupp,0.0,False,,a,14,45,19,1827,0,1311,0,0.4,4.3,Rupp,692,0,0,1,18,0,0,0,1,0,0,0,79,70.2,109.1,88.0,26.4,405,168,266,148,296,148,369,160
457,,,439485,0,0,0,0,0,3,-1.0,-0.8,1,Josh,0.7,632,False,,,45,439485.jpg,1.0,Martin,0.0,False,,a,14,45,5,263,0,166,0,0.2,1.1,Martin,32,0,0,0,2,0,0,0,0,0,0,0,14,6.6,0.8,17.0,2.5,475,199,473,213,402,187,475,198
458,,,444253,0,0,0,0,0,2,-1.5,-1.2,1,Jordan,0.3,650,False,,,40,444253.jpg,1.0,Thomas,0.0,False,,a,14,45,1,1141,0,433,0,0.1,0.2,Thomas,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,545,206,527,207,496,198,547,206
459,,,431924,0,0,0,0,0,3,,-0.2,0,Daniel,0.0,669,False,,,45,431924.jpg,0.0,Adshead,0.0,False,,a,14,45,0,0,0,0,0,0.0,0.0,Adshead,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,625,251,615,252,602,247,627,253
460,100.0,100.0,178304,0,0,-7,7,1,4,1.8,0.3,0,Lys,0.3,70,False,,2019-12-08T16:00:13.029423Z,43,178304.jpg,2.8,Mousset,2.7,False,,a,15,49,84,998662,0,864425,0,0.1,19.5,Mousset,1223,6,4,3,15,0,0,0,1,0,0,11,248,303.0,163.1,530.0,98.1,240,29,227,34,70,33,159,34
461,100.0,100.0,63426,0,0,2,-2,1,2,4.0,1.0,0,Enda,1.0,291,False,,2020-03-07T17:30:22.251104Z,52,63426.jpg,3.7,Stevens,4.6,False,,a,15,49,142,755278,0,467406,0,0.2,27.3,Stevens,3345,2,4,13,39,0,0,0,7,0,0,8,639,641.0,554.5,338.0,153.5,67,25,42,6,119,16,63,7
462,,,87121,0,0,-3,3,0,2,0.2,0.0,0,Kieron,0.0,292,False,,,42,87121.jpg,1.0,Freeman,0.1,False,,a,15,49,2,6932,0,12556,0,0.0,0.5,Freeman,6,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.3,0.0,0.0,563,211,477,178,520,205,565,211
463,100.0,100.0,146610,0,0,0,0,1,2,2.5,1.0,0,Jack,1.0,293,False,,2020-06-17T11:00:21.732857Z,45,146610.jpg,3.4,O'Connell,2.3,False,,a,15,49,111,565933,0,438260,0,0.2,24.7,O'Connell,2915,0,1,12,28,0,0,0,4,0,0,6,552,576.6,262.3,246.0,108.6,85,32,160,37,165,26,129,29
464,,,82691,0,0,5,-5,1,2,3.0,1.3,1,George,1.3,294,False,,,50,82691.jpg,3.7,Baldock,11.6,False,,a,15,49,142,1751132,0,957343,0,0.3,28.4,Baldock,3420,2,4,13,39,0,0,0,7,0,0,7,602,559.8,485.7,241.0,128.6,93,36,58,11,167,27,98,17
465,100.0,100.0,108416,0,0,2,-2,2,2,5.8,1.0,1,John,1.0,295,False,,2020-06-21T14:30:21.128190Z,47,108416.jpg,3.7,Egan,7.1,False,,a,15,49,133,872633,0,362856,0,0.2,28.3,Egan,3187,2,1,13,33,0,0,0,3,1,0,9,592,641.4,25.4,587.0,125.4,64,24,394,147,61,2,102,19
466,0.0,0.0,18832,0,0,-1,1,9,2,0.0,0.0,0,Richard,0.0,296,False,Contract terminated by mutual consent on 10/1,2020-01-10T20:30:14.424021Z,39,18832.jpg,0.0,Stearman,1.9,False,,u,15,49,0,134495,0,196153,0,0.0,0.0,Stearman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,507,180,485,180,452,169,509,180
467,100.0,100.0,153723,0,0,6,-6,5,2,0.5,3.0,7,John,3.0,297,False,,2020-06-28T16:30:15.102286Z,46,153723.jpg,4.2,Lundstram,28.8,False,,a,15,49,144,4253643,0,2889148,0,0.7,31.3,Lundstram,2452,5,4,10,29,0,0,0,5,0,0,15,539,502.8,382.9,449.0,133.9,134,49,106,22,82,5,88,13
468,100.0,100.0,18867,0,0,-8,8,1,4,1.3,2.3,5,Billy,2.3,298,False,,2019-09-14T17:00:16.602437Z,52,18867.jpg,2.3,Sharp,0.4,False,,a,15,49,57,100213,0,138062,0,0.4,11.0,Sharp,1037,3,2,4,10,0,0,0,1,1,0,9,159,175.4,186.2,348.0,69.9,330,39,210,31,113,41,233,39
469,0.0,100.0,213280,0,0,-2,2,0,1,0.0,0.0,0,Jake,0.0,299,False,Joined Kilmarnock on a six-month loan on 30/7. - Expected back 01 Feb,2020-08-11T00:30:12.580664Z,43,213280.jpg,0.0,Eastwood,0.1,False,,n,15,49,0,2763,0,14884,0,0.0,0.0,Eastwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,582,67,569,52,548,47,584,67
470,0.0,0.0,59614,0,0,-3,3,0,3,0.0,0.0,0,Mark,0.0,300,False,Contract with club expired on 30/6,2019-08-08T17:30:15.368429Z,52,59614.jpg,0.0,Duffy,0.0,False,,u,15,49,0,408,0,5348,0,0.0,0.0,Duffy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,655,270,652,271,649,271,656,271
471,100.0,100.0,47247,0,0,-3,3,4,3,0.2,1.0,2,John,1.0,301,False,,2020-07-02T19:00:24.668326Z,47,47247.jpg,3.4,Fleck,2.4,False,,a,15,49,101,1083527,0,933863,0,0.2,21.5,Fleck,2515,5,2,8,30,0,0,0,8,0,0,13,464,527.4,648.8,419.0,159.6,121,42,28,22,94,47,60,34
472,,,79934,0,0,-3,3,1,3,2.3,1.3,1,Oliver,1.3,302,False,,,47,79934.jpg,2.6,Norwood,0.6,False,,a,15,49,98,134571,0,114636,0,0.3,20.9,Norwood,3089,1,3,13,36,0,0,0,8,0,0,6,563,608.4,808.8,100.0,151.8,74,22,18,15,282,144,66,38
473,100.0,100.0,27436,0,0,-1,1,1,4,3.3,1.0,0,David,1.0,303,False,,2020-07-09T15:00:25.021003Z,54,27436.jpg,2.3,McGoldrick,0.2,False,,a,15,49,65,58707,0,59249,0,0.2,12.0,McGoldrick,1810,2,2,7,18,0,0,0,2,0,0,6,201,303.4,268.4,584.0,115.2,238,28,156,22,62,29,118,27
474,100.0,100.0,40386,0,0,1,-1,0,2,4.0,1.3,1,Chris,1.3,423,False,,2020-07-11T19:00:16.481173Z,46,40386.jpg,3.2,Basham,2.1,False,,a,15,49,123,297917,0,164553,0,0.3,26.7,Basham,3242,0,1,13,37,0,0,0,4,0,0,6,639,707.6,212.1,103.0,102.7,52,17,192,44,274,80,145,37
475,100.0,100.0,74854,0,0,-2,2,0,1,0.0,0.0,0,Simon,0.0,436,False,,2019-12-22T12:00:21.115265Z,43,74854.jpg,1.5,Moore,0.1,False,,a,15,49,3,6294,0,8790,0,0.0,0.7,Moore,180,0,0,0,6,0,0,0,0,0,5,0,23,28.0,0.0,0.0,2.8,443,34,562,49,540,44,470,34
476,100.0,25.0,49083,0,0,-5,5,0,3,0.0,0.0,0,Luke,0.0,441,False,,2020-07-02T19:00:24.937572Z,50,49083.jpg,1.2,Freeman,0.1,False,,a,15,49,13,5100,0,11424,0,0.0,2.6,Freeman,360,0,0,1,5,0,0,0,2,0,0,0,38,46.2,77.4,25.0,14.9,426,177,300,159,380,181,408,176
477,,,7645,0,0,-4,4,0,2,0.2,0.0,0,Phil,0.0,444,False,,,41,7645.jpg,1.0,Jagielka,0.4,False,,a,15,49,6,24851,0,52362,0,0.0,1.5,Jagielka,240,0,0,0,6,0,0,0,0,0,0,0,50,75.4,4.8,2.0,8.2,402,154,440,163,443,167,433,160
478,100.0,0.0,171975,0,0,-6,6,1,3,0.0,0.0,0,Callum,0.0,453,False,,2020-01-29T10:30:22.129197Z,49,171975.jpg,2.1,Robinson,0.2,False,,a,15,49,33,49974,0,98126,0,0.0,6.7,Callum Robinson,669,1,2,2,6,0,0,0,1,0,0,1,73,79.8,72.8,156.0,30.4,397,166,308,163,232,122,356,154
479,100.0,0.0,90518,0,0,-5,5,0,3,0.0,0.0,0,Ravel,0.0,456,False,,2020-01-31T21:00:15.307952Z,45,90518.jpg,1.0,Morrison,0.1,False,,a,15,49,1,4360,0,14337,0,0.0,0.2,Morrison,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,4.0,0.2,600,233,474,214,438,202,504,216
480,100.0,100.0,172649,0,0,7,-7,4,1,4.0,1.7,1,Dean,1.7,471,False,,2020-06-21T13:30:20.468284Z,52,172649.jpg,4.4,Henderson,15.7,False,,a,15,49,160,2069503,0,1128970,0,0.3,30.8,Henderson,3240,0,1,13,33,0,1,0,2,0,97,16,688,718.8,10.0,18.0,74.8,48,12,430,10,399,1,215,11
481,,,167878,0,0,-3,3,0,3,2.0,0.7,0,Ben,0.7,472,False,,,47,167878.jpg,1.5,Osborn,0.0,False,,a,15,49,19,1967,0,3626,0,0.1,4.0,Osborn,590,0,0,2,4,0,0,0,0,0,0,0,84,78.4,108.5,65.0,25.3,399,167,268,149,329,162,375,164
482,100.0,100.0,169432,0,0,-5,5,0,4,3.7,1.3,1,Oliver,1.3,501,False,,2020-07-08T21:30:20.443122Z,55,169432.jpg,2.4,McBurnie,0.4,False,,a,15,49,86,107360,0,89856,0,0.2,15.6,McBurnie,2105,6,1,9,25,0,0,0,4,0,0,6,300,424.4,186.9,830.0,143.7,174,24,208,30,38,21,75,22
483,100.0,100.0,194126,0,0,-1,1,0,1,0.0,0.0,0,Michael,0.0,521,False,,2020-01-05T22:00:20.835811Z,44,194126.jpg,0.0,Verrips,0.1,False,,a,15,49,0,2131,0,2908,0,0.0,0.0,Verrips,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,589,69,579,57,562,52,592,69
484,0.0,0.0,87447,0,0,-2,2,0,3,0.0,0.0,0,Muhamed,0.0,522,False,Returned to Everton where contract expired on 30/06,2020-07-01T07:48:51.213966Z,43,87447.jpg,1.0,Bešić,0.1,False,,u,15,49,9,12427,0,20742,0,0.0,2.1,Bešić,243,0,0,0,2,0,0,0,2,0,0,0,40,34.2,21.5,29.0,8.5,436,180,401,190,375,179,432,186
485,100.0,100.0,18440,0,0,-1,1,0,4,0.0,0.3,1,Leon,0.3,547,False,,2020-07-03T12:30:22.088014Z,44,18440.jpg,1.0,Clarke,0.1,False,,a,15,49,2,14171,0,12095,0,0.1,0.5,Clarke,33,0,0,0,2,0,0,0,0,0,0,0,3,4.0,1.6,6.0,1.0,485,68,461,71,431,71,492,71
486,,,49384,0,0,0,0,0,3,0.2,0.0,0,Jack,0.0,591,False,,,45,49384.jpg,1.0,Rodwell,0.0,False,,a,15,49,1,2003,0,1355,0,0.0,0.2,Rodwell,15,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.0,0.0,0.1,499,212,587,233,571,227,507,219
487,,,83427,0,0,0,0,0,2,0.5,0.3,1,Jack,0.3,611,False,,,40,83427.jpg,2.3,Robinson,0.9,False,,a,15,49,14,114507,0,51695,0,0.1,3.5,Jack Robinson,504,0,0,1,11,0,0,0,0,0,0,2,87,106.8,30.4,2.0,14.0,377,145,375,135,441,165,410,152
488,,,207189,0,0,-3,3,0,3,4.0,1.7,2,Sander,1.7,621,False,,,47,207189.jpg,2.9,Berge,0.2,False,,a,15,49,40,32425,0,17608,0,0.4,8.5,Berge,943,1,1,4,11,0,0,0,0,0,0,3,147,152.4,66.0,82.0,30.3,347,145,320,168,301,152,357,155
489,,,147612,0,0,-3,3,0,4,0.3,0.7,1,Richairo,0.7,622,False,,,47,147612.jpg,1.0,Zivkovic,0.0,False,,a,15,49,5,3808,0,2951,0,0.1,1.1,Zivkovic,107,0,0,0,4,0,0,0,0,0,0,0,15,9.4,28.6,22.0,6.1,468,63,384,57,388,66,445,63
490,0.0,0.0,222786,0,0,0,0,0,2,0.0,0.0,0,Panagiotis,0.0,625,False,Loan deal ended on 21/6,2020-06-22T13:30:23.323187Z,45,222786.jpg,0.0,Retsos,0.0,False,,u,15,49,0,745,0,710,0,0.0,0.0,Retsos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,613,219,604,219,590,215,616,219
491,100.0,100.0,93100,0,0,-5,5,2,2,1.5,3.0,2,Jannik,3.0,304,False,,2020-07-03T15:00:19.757094Z,45,93100.jpg,2.7,Vestergaard,1.9,False,,a,16,20,51,527672,0,465677,0,0.7,11.3,Vestergaard,1496,1,0,4,26,0,0,0,3,0,0,6,286,363.8,81.3,183.0,62.8,201,74,295,91,212,45,257,81
492,100.0,100.0,40146,0,0,-2,2,0,2,2.8,2.7,2,Ryan,2.7,305,False,,2019-10-25T21:00:19.447070Z,48,40146.jpg,2.3,Bertrand,1.0,False,,a,16,20,75,100271,0,103024,0,0.6,15.6,Bertrand,2742,1,1,7,52,0,0,0,3,1,0,0,432,436.8,538.5,234.0,121.1,164,61,49,8,174,31,110,23
493,100.0,100.0,213482,0,0,-4,4,0,2,0.0,0.0,0,Yan,0.0,306,False,,2020-07-03T15:00:19.770297Z,46,213482.jpg,1.6,Valery,0.1,False,,a,16,20,18,9760,0,28863,0,0.0,3.9,Valery,778,0,1,1,20,0,0,0,1,0,0,0,93,112.0,44.2,77.0,23.3,370,143,353,123,312,104,381,137
494,100.0,100.0,171771,0,0,-1,1,0,2,2.5,0.7,0,Jan,0.7,307,False,,2020-07-19T13:30:20.797590Z,44,171771.jpg,2.5,Bednarek,1.3,False,,a,16,20,84,156585,0,119330,0,0.2,19.1,Bednarek,3057,1,1,7,57,1,0,0,4,0,0,5,539,729.8,45.5,95.0,87.5,46,16,351,121,290,90,186,48
495,100.0,100.0,88900,0,0,-1,1,3,2,2.5,3.3,2,Jack,3.3,308,False,,2020-06-25T21:00:17.144309Z,44,88900.jpg,3.0,Stephens,2.2,False,,a,16,20,85,407109,0,270121,0,0.7,19.3,Stephens,2451,1,3,7,39,0,0,0,4,1,0,8,432,566.2,101.5,97.0,76.6,90,35,276,81,287,87,209,58
496,0.0,0.0,80447,0,0,-4,4,0,2,0.0,0.0,0,Maya,0.0,310,False,Contract with club expired on 30/6,2020-01-31T21:00:15.036808Z,41,80447.jpg,1.2,Yoshida,0.2,False,,u,16,20,10,16935,0,32010,0,0.0,2.4,Yoshida,558,0,0,1,18,0,0,0,1,0,0,1,85,96.8,3.7,77.0,17.7,385,147,444,166,310,102,399,146
497,100.0,0.0,232797,0,0,-1,1,0,2,0.0,0.0,0,Kayne,0.0,311,False,,2020-01-31T10:30:15.652773Z,39,232797.jpg,0.0,Ramsay,1.3,False,,a,16,20,0,122150,0,134608,0,0.0,0.0,Ramsay,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,522,192,502,192,471,183,524,192
498,0.0,0.0,78356,0,0,0,0,0,4,0.0,0.0,0,Charlie,0.0,312,False,Joined West Bromwich Albion on a permanent deal on 8/8,2019-08-08T15:00:14.602505Z,60,78356.jpg,0.0,Austin,0.0,False,,u,16,20,0,967,0,9311,0,0.0,0.0,Austin,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,662,90,663,90,661,90,663,90
499,,,84939,0,0,16,-16,4,4,6.2,6.3,8,Danny,6.3,313,False,,,76,84939.jpg,5.2,Ings,31.4,False,,a,16,20,198,4571871,0,2485698,0,0.8,26.1,Ings,2800,22,2,6,44,0,0,1,3,0,0,40,736,1010.0,458.3,1558.0,302.4,8,2,69,6,6,4,7,3
500,100.0,100.0,220598,0,0,-1,1,0,4,1.7,2.0,1,Michael,2.0,314,False,,2019-12-31T20:00:19.430867Z,49,220598.jpg,2.1,Obafemi,0.2,False,,a,16,20,45,24735,0,30599,0,0.4,9.2,Obafemi,655,3,2,3,12,0,0,0,1,0,0,2,165,170.8,130.7,235.0,53.4,334,40,250,40,172,46,288,42
501,100.0,100.0,20452,0,0,-4,4,1,4,1.2,1.0,1,Shane,1.0,315,False,,2020-06-17T13:30:19.858842Z,46,20452.jpg,2.4,Long,2.1,False,,a,16,20,62,251542,0,464269,0,0.2,13.5,Long,1386,2,3,5,20,0,0,0,0,0,0,4,159,190.8,264.8,536.0,99.4,318,38,159,23,68,31,155,32
502,0.0,0.0,153371,0,0,0,0,0,4,0.0,0.0,0,Sam,0.0,316,False,Joined Blackburn Rovers on a permanent deal on 13/7,2019-07-14T15:00:12.872120Z,45,153371.jpg,0.0,Gallagher,0.0,False,,u,16,20,0,3361,0,6084,0,0.0,0.0,Gallagher,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,601,79,591,80,577,79,603,79
503,100.0,0.0,40383,0,0,-3,3,0,1,0.0,0.0,0,Fraser,0.0,317,False,,2019-08-22T21:00:16.083355Z,42,40383.jpg,0.0,Forster,0.3,False,,a,16,20,0,3487,0,50506,0,0.0,0.0,Forster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,560,59,544,40,516,34,562,59
504,100.0,100.0,58376,0,0,0,0,2,1,4.3,3.7,2,Alex,3.7,318,False,,2019-09-26T13:00:09.737144Z,45,58376.jpg,3.7,McCarthy,3.9,False,,a,16,20,104,541411,0,309825,0,0.8,23.1,McCarthy,2520,0,0,7,35,0,1,0,0,0,79,8,491,652.0,10.0,0.0,66.0,61,14,429,9,572,55,248,14
505,,,107265,0,0,-3,3,1,1,0.0,0.0,0,Angus,0.0,319,False,,,42,107265.jpg,2.9,Gunn,1.3,False,,a,16,20,29,263220,0,260322,0,0.0,6.9,Gunn,900,0,0,2,25,0,0,0,0,0,30,3,166,219.4,0.0,0.0,22.1,303,25,550,44,524,38,386,25
506,100.0,100.0,83283,0,0,-3,3,2,3,4.2,5.0,2,Nathan,5.0,320,False,,2020-02-15T14:30:17.921095Z,62,83283.jpg,3.3,Redmond,1.0,False,,a,16,20,107,145138,0,220893,0,0.8,17.3,Redmond,2763,4,4,7,51,0,0,0,2,0,0,8,412,517.2,539.1,752.0,181.2,126,45,47,36,42,19,46,25
507,100.0,100.0,101178,0,0,-3,3,0,3,2.8,2.0,2,James,2.0,321,False,,2020-02-05T22:00:18.700245Z,57,101178.jpg,3.1,Ward-Prowse,1.7,False,,a,16,20,117,387859,0,344153,0,0.4,20.5,Ward-Prowse,3420,5,4,9,60,0,0,2,9,0,0,8,587,864.6,989.9,548.0,240.7,20,5,9,7,65,33,21,13
508,0.0,0.0,96787,0,0,-3,3,0,3,0.0,0.0,0,Mohamed,0.0,322,False,Joined Celtic on loan until the end of the season on 30/6. - Expected back 01 Jul,2019-08-31T00:00:09.798881Z,52,96787.jpg,0.0,Elyounoussi,0.0,False,,n,16,20,0,399,0,3447,0,0.0,0.0,Elyounoussi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,656,271,653,272,650,272,657,272
509,100.0,100.0,91047,0,0,-3,3,1,3,4.0,1.7,1,Stuart,1.7,323,False,,2020-03-05T14:00:19.096572Z,52,91047.jpg,3.3,Armstrong,1.0,False,,a,16,20,98,139604,0,77343,0,0.3,18.8,Armstrong,1706,5,4,7,25,0,0,0,4,0,0,10,301,418.2,274.9,431.0,112.4,178,69,153,97,86,43,124,70
510,100.0,0.0,151086,0,0,-4,4,0,3,0.0,0.0,0,Mario,0.0,324,False,,2019-09-02T23:30:15.367440Z,46,151086.jpg,0.0,Lemina,0.0,False,,a,16,20,0,1529,0,10758,0,0.0,0.0,Lemina,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,638,259,628,260,618,257,640,261
511,100.0,100.0,132015,0,0,-2,2,0,3,0.7,1.0,0,Pierre-Emile,1.0,325,False,,2020-06-26T12:30:27.835753Z,48,132015.jpg,2.3,Højbjerg,0.3,False,,a,16,20,75,54962,0,86631,0,0.2,15.6,Højbjerg,2750,0,3,7,51,0,0,0,5,0,0,1,412,493.0,469.0,368.0,133.1,138,52,65,48,105,54,90,51
512,0.0,0.0,204481,0,0,-1,1,0,3,0.0,0.0,0,Tyreke,0.0,326,False,Join Hartford Athletic on loan until December on 24/2. - Expected back 31 Dec,2020-07-01T09:30:24.830291Z,44,204481.jpg,0.0,Johnson,0.0,False,,n,16,20,0,3825,0,4803,0,0.0,0.0,Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,593,229,583,230,566,224,596,232
513,100.0,0.0,193109,0,0,-1,1,0,3,0.0,0.0,0,Callum,0.0,327,False,,2020-01-31T22:00:17.543300Z,44,193109.jpg,0.0,Slattery,0.2,False,,a,16,20,0,32670,0,34440,0,0.0,0.0,Slattery,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,588,227,578,228,561,222,591,230
514,,,78056,0,0,-2,2,0,3,2.0,1.7,2,Oriol,1.7,328,False,,,43,78056.jpg,1.7,Romeu Vidal,1.3,False,,a,16,20,51,203692,0,199988,0,0.4,11.9,Oriol Romeu,1855,0,0,5,38,0,0,0,5,0,0,1,301,333.2,272.9,69.0,67.6,223,91,155,98,322,158,244,118
515,100.0,100.0,158534,0,0,-6,6,0,2,3.0,4.3,6,Kyle,4.3,337,False,,2020-02-20T14:00:20.750910Z,44,158534.jpg,2.5,Walker-Peters,0.7,False,,a,16,20,32,124026,0,314020,0,1.0,7.3,Walker-Peters,944,0,1,2,12,0,0,0,1,0,0,2,194,168.2,108.6,48.0,32.2,335,129,267,76,351,126,352,126
516,,,200439,0,0,-7,7,1,4,4.2,7.0,13,Che,7.0,437,False,,,53,200439.jpg,2.6,Adams,0.4,False,,a,16,20,78,42613,0,98754,0,1.3,14.7,Adams,1095,4,4,4,17,0,0,0,0,0,0,8,242,226.2,184.9,524.0,92.3,295,33,212,32,71,34,170,35
